"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.373779375E0,-2.805137634E0,-1.609848785E1,-4.779607391E1,5.051232315E1
2.383834375E0,-3.758819580E0,-1.469912720E1,-4.838320923E1,5.070629153E1
2.393888375E0,-4.680564880E0,-1.341302490E1,-4.834162903E1,5.038581171E1
2.403943375E0,-5.759979248E0,-1.191452789E1,-4.907073212E1,5.082391254E1
2.413997375E0,-6.701736450E0,-1.055206299E1,-4.914301300E1,5.070793855E1
2.424052375E0,-7.888427734E0,-9.207374573E0,-4.907625580E1,5.055177467E1
2.434106375E0,-9.118499756E0,-7.696777344E0,-4.920734406E1,5.063348821E1
2.444160375E0,-1.021980286E1,-6.280849457E0,-4.930145264E1,5.073979378E1
2.454215375E0,-1.130871582E1,-4.665042877E0,-4.911678314E1,5.061727042E1
2.464269375E0,-1.250894928E1,-3.182186127E0,-4.888959503E1,5.056473695E1
2.474324375E0,-1.352429199E1,-1.706779480E0,-4.853591156E1,5.041383026E1
2.484378375E0,-1.462321472E1,-3.567810059E-1,-4.843720245E1,5.059771025E1
2.494432375E0,-1.569162750E1,1.122154236E0,-4.825009918E1,5.074996034E1
2.504487375E0,-1.672747040E1,2.443126678E0,-4.765297699E1,5.056266755E1
2.514541375E0,-1.758989716E1,3.723621368E0,-4.711139679E1,5.042572305E1
2.524596375E0,-1.847353363E1,4.749931335E0,-4.682128906E1,5.055755534E1
2.534650375E0,-1.927639771E1,5.660081863E0,-4.645332336E1,5.061153314E1
2.544705375E0,-2.000448608E1,6.227092743E0,-4.615782928E1,5.069024908E1
2.554759375E0,-2.095618439E1,6.782449722E0,-4.568608093E1,5.071864824E1
2.564813375E0,-2.179130554E1,7.147737503E0,-4.509088898E1,5.058793747E1
2.574868375E0,-2.271116638E1,7.420375824E0,-4.453543091E1,5.053972360E1
2.584922375E0,-2.351477051E1,7.780740738E0,-4.398036194E1,5.047530678E1
2.594977375E0,-2.429804993E1,8.074911118E0,-4.365815735E1,5.061258858E1
2.605031375E0,-2.518740082E1,8.164115906E0,-4.304084778E1,5.053288559E1
2.615086375E0,-2.597083282E1,8.067800522E0,-4.246218872E1,5.042430995E1
2.625140375E0,-2.695455170E1,7.864379883E0,-4.202950287E1,5.054577568E1
2.635194375E0,-2.786000824E1,7.271196365E0,-4.131579590E1,5.035916348E1
2.645249375E0,-2.880878448E1,6.520570755E0,-4.090752411E1,5.045680762E1
2.655303375E0,-2.945558167E1,5.610265732E0,-4.030639648E1,5.023656010E1
2.665358375E0,-3.023418427E1,4.595251083E0,-3.990694427E1,5.027709650E1
2.675412375E0,-3.107044983E1,3.624261856E0,-3.928018951E1,5.021395638E1
2.685466375E0,-3.177099609E1,2.671554565E0,-3.909101105E1,5.044443023E1
2.695521375E0,-3.234079742E1,1.615707397E0,-3.847249603E1,5.028588907E1
2.705575375E0,-3.290130615E1,6.062202454E-1,-3.786700439E1,5.016745430E1
2.715630375E0,-3.347425079E1,-7.070274353E-1,-3.729583740E1,5.011990464E1
2.725684375E0,-3.377563477E1,-2.312519073E0,-3.682025909E1,5.001872377E1
2.735739375E0,-3.413571930E1,-4.304824829E0,-3.627979279E1,5.000002213E1
2.745793375E0,-3.444422150E1,-6.525703430E0,-3.586824036E1,5.015495854E1
2.755847375E0,-3.433795929E1,-8.991573334E0,-3.546669769E1,5.017798805E1
2.765902375E0,-3.389601135E1,-1.163983536E1,-3.489371490E1,5.001996294E1
2.775956375E0,-3.348207855E1,-1.436046600E1,-3.428059387E1,5.002431093E1
2.786011375E0,-3.269786835E1,-1.704260635E1,-3.379829407E1,5.001925337E1
2.796065375E0,-3.173520660E1,-1.978767776E1,-3.314089966E1,4.996993856E1
2.806120375E0,-3.031673431E1,-2.234190369E1,-3.253874969E1,4.976982290E1
2.816174375E0,-2.879941559E1,-2.480792236E1,-3.219010162E1,4.981005915E1
2.826228375E0,-2.700082397E1,-2.727832794E1,-3.179698181E1,4.984174679E1
2.836283375E0,-2.523629761E1,-2.945914078E1,-3.124363708E1,4.980839839E1
2.846337375E0,-2.332471466E1,-3.141913223E1,-3.059085846E1,4.966895213E1
2.856392375E0,-2.125137329E1,-3.342667770E1,-3.010247040E1,4.975060174E1
2.866446375E0,-1.889376068E1,-3.520338821E1,-2.947064972E1,4.964646945E1
2.876500375E0,-1.662351990E1,-3.682747269E1,-2.895883942E1,4.971135221E1
2.886555375E0,-1.412129211E1,-3.838453293E1,-2.826628113E1,4.971685738E1
2.896609375E0,-1.164179230E1,-3.949087906E1,-2.789826202E1,4.973302606E1
2.906664375E0,-9.274803162E0,-4.039998245E1,-2.728824615E1,4.962689728E1
2.916718375E0,-6.787750244E0,-4.124814987E1,-2.682801056E1,4.967117446E1
2.926773375E0,-4.155471802E0,-4.191208267E1,-2.610195160E1,4.954999997E1
2.936827375E0,-1.578308105E0,-4.254774094E1,-2.584861755E1,4.980915925E1
2.946881375E0,1.101272583E0,-4.289708328E1,-2.537197876E1,4.985087624E1
2.956936375E0,3.463371277E0,-4.307505417E1,-2.470502472E1,4.977743945E1
2.966990375E0,5.861427307E0,-4.304981613E1,-2.443223572E1,4.984553281E1
2.977045375E0,8.261413574E0,-4.302942276E1,-2.408517456E1,4.999877809E1
