"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.485782625E0,-1.418485260E1,-4.889671326E1,-3.505920410E0,5.103322534E1
2.495838625E0,-1.425939178E1,-4.867683411E1,-6.636711121E0,5.115476876E1
2.505894625E0,-1.417626953E1,-4.825651550E1,-9.474723816E0,5.118035070E1
2.515950625E0,-1.404508972E1,-4.773096085E1,-1.229814148E1,5.125186292E1
2.526006625E0,-1.371358490E1,-4.685451889E1,-1.480784607E1,5.101647436E1
2.536062625E0,-1.344496155E1,-4.600941849E1,-1.752778625E1,5.103779846E1
2.546118625E0,-1.293263245E1,-4.503522873E1,-2.035527039E1,5.108582818E1
2.556174625E0,-1.279451752E1,-4.380779648E1,-2.303300476E1,5.112085699E1
2.566230625E0,-1.244348145E1,-4.243922806E1,-2.534906006E1,5.097551524E1
2.576286625E0,-1.219499207E1,-4.126940536E1,-2.763001251E1,5.113999650E1
2.586342625E0,-1.189688110E1,-3.979670334E1,-2.964068604E1,5.102826320E1
2.596398625E0,-1.158644867E1,-3.830166245E1,-3.140506744E1,5.086788181E1
2.606454625E0,-1.120957947E1,-3.694756317E1,-3.285075378E1,5.069466560E1
2.616510625E0,-1.083740997E1,-3.582253265E1,-3.469319916E1,5.103255205E1
2.626566625E0,-1.026190186E1,-3.457226562E1,-3.600110626E1,5.095711758E1
2.636622625E0,-9.647476196E0,-3.348531342E1,-3.723035431E1,5.099450258E1
2.646678625E0,-8.976669312E0,-3.228376007E1,-3.825664520E1,5.085658913E1
2.656734625E0,-8.284584045E0,-3.127774048E1,-3.944863129E1,5.102083783E1
2.666790625E0,-7.699195862E0,-3.024791718E1,-4.012041473E1,5.083170063E1
2.676846625E0,-7.169418335E0,-2.931998444E1,-4.086710358E1,5.080533635E1
2.686902625E0,-6.626945496E0,-2.843874741E1,-4.139873505E1,5.066097141E1
2.696958625E0,-6.182891846E0,-2.768192673E1,-4.213257599E1,5.079046346E1
2.707014625E0,-5.545669556E0,-2.676329041E1,-4.276880646E1,5.075627025E1
2.717070625E0,-5.064994812E0,-2.587533569E1,-4.340496063E1,5.078560600E1
2.727126625E0,-4.570022583E0,-2.481352234E1,-4.405551147E1,5.076892838E1
2.737182625E0,-4.070220947E0,-2.385482025E1,-4.467022705E1,5.080401886E1
2.747238625E0,-3.746406555E0,-2.267595673E1,-4.537145233E1,5.086062585E1
2.757294625E0,-3.168891907E0,-2.155491638E1,-4.601423645E1,5.091135681E1
2.767350625E0,-2.834289551E0,-2.031160736E1,-4.630798340E1,5.064606517E1
2.777406625E0,-2.598037720E0,-1.925094986E1,-4.684830475E1,5.071599874E1
2.787462625E0,-2.484443665E0,-1.799521637E1,-4.763237000E1,5.097884800E1
2.797518625E0,-2.359909058E0,-1.657047653E1,-4.824903870E1,5.106975228E1
2.807574625E0,-2.174339294E0,-1.543638229E1,-4.845487213E1,5.090072969E1
2.817630625E0,-1.903030396E0,-1.434159851E1,-4.861144257E1,5.071858950E1
2.827686625E0,-1.716598511E0,-1.302866745E1,-4.874217987E1,5.048260081E1
2.837742625E0,-1.444854736E0,-1.208978653E1,-4.923886108E1,5.072194776E1
2.847798625E0,-1.206275940E0,-1.114475250E1,-4.966099548E1,5.091046142E1
2.857854625E0,-1.058044434E0,-1.001591492E1,-4.986614990E1,5.087308636E1
2.867910625E0,-8.241729736E-1,-9.146644592E0,-4.983810425E1,5.067718425E1
2.877966625E0,-6.123046875E-1,-8.044017792E0,-4.991533661E1,5.056304943E1
2.888022625E0,-3.685607910E-1,-7.210979462E0,-5.018885040E1,5.070556938E1
2.898078625E0,-3.360214233E-1,-6.469306946E0,-5.013896179E1,5.055571513E1
2.908134625E0,-1.802444458E-1,-5.642738342E0,-5.018991089E1,5.050643661E1
2.918190625E0,-1.362152100E-1,-4.839500427E0,-5.046419525E1,5.069590044E1
2.928246625E0,-6.753540039E-2,-3.629081726E0,-5.037004852E1,5.050065924E1
