"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.049334583E0,3.490460205E1,-3.460580444E1,8.476898193E0,4.987735707E1
2.059308583E0,3.563085938E1,-3.360379028E1,8.865142822E0,4.977312145E1
2.069283584E0,3.652777100E1,-3.243081665E1,9.668334961E0,4.979470477E1
2.079257584E0,3.725848389E1,-3.151107788E1,1.009097290E1,4.982941285E1
2.089231583E0,3.791381836E1,-3.020434570E1,1.089916992E1,4.968452502E1
2.099205583E0,3.883404541E1,-2.903604126E1,1.141546631E1,4.981453248E1
2.109179583E0,3.936352539E1,-2.739801025E1,1.177386475E1,4.938382314E1
2.119153583E0,4.012432861E1,-2.619271851E1,1.208740234E1,4.941786666E1
2.129127583E0,4.099951172E1,-2.466189575E1,1.283435059E1,4.953675018E1
2.139101584E0,4.174011230E1,-2.312847900E1,1.354803467E1,4.960557186E1
2.149075584E0,4.237335205E1,-2.176159668E1,1.374545288E1,4.957827678E1
2.159049584E0,4.293530273E1,-2.034237671E1,1.376840210E1,4.946535563E1
2.169023584E0,4.334588623E1,-1.849353027E1,1.439840698E1,4.927667439E1
2.178997584E0,4.411340332E1,-1.731161499E1,1.495483398E1,4.969236788E1
2.188972584E0,4.439099121E1,-1.564001465E1,1.515161133E1,4.944432712E1
2.198946584E0,4.469769287E1,-1.387225342E1,1.605654907E1,4.947864116E1
2.208920584E0,4.492614746E1,-1.218548584E1,1.656866455E1,4.941017543E1
2.218894584E0,4.511645508E1,-1.045520020E1,1.770339966E1,4.958040025E1
2.228868584E0,4.522131348E1,-8.541961670E0,1.908139038E1,4.981999358E1
2.238842584E0,4.520642090E1,-6.778533936E0,2.010757446E1,4.993879818E1
2.248816583E0,4.528625488E1,-4.665374756E0,2.088082886E1,5.008612200E1
2.258790583E0,4.549438477E1,-2.845199585E0,2.086233521E1,5.013054195E1
2.268764583E0,4.514215088E1,-9.274749756E-1,2.177163696E1,5.012662139E1
2.278738583E0,4.450402832E1,7.188262939E-1,2.255502319E1,4.989844005E1
2.288712583E0,4.432513428E1,2.528305054E0,2.324597168E1,5.011471894E1
2.298687583E0,4.390130615E1,4.234573364E0,2.353823853E1,4.999304918E1
2.308661583E0,4.365112305E1,5.341201782E0,2.403796387E1,5.011758860E1
2.318635583E0,4.294976807E1,6.804901123E0,2.458459473E1,4.995389428E1
2.328609583E0,4.222039795E1,7.913833618E0,2.542395020E1,4.991560887E1
2.338583292E0,4.194158936E1,9.264511108E0,2.581680298E1,5.011422353E1
